source	target
8118D761	7DD7A513
8118D761	5D4732FD
8118D761	7A61221C
8118D761	8113CC0B
8118D761	80DD99C8
8118D761	7D50A972
7EEDADD9	7FB4E66E
7EEDADD9	783B9AFE
7EEDADD9	75A726FD
7EEDADD9	79A0B613
7EEDADD9	7E22C717
7EEDADD9	7D91C8B2
7EEDADD9	80407454
7EEDADD9	7DF7F22C
7EEDADD9	7D70CD44
7DC56F06	7D2B065D
7DC56F06	7F13077F
7DC56F06	7E87F2F8
7DC56F06	5FD59592
7DC56F06	7DE9F072
7DC56F06	7FF6A790
7E3C15C5	7DA89024
7E3C15C5	7D8EB270
7E3C15C5	793BBC1B
7E3C15C5	7FB23E3B
7E3C15C5	7E6C68C4
7E3C15C5	815D0153
7E3C15C5	5BB789F4
7E3C15C5	791B2A2D
7E3C15C5	7D817608
7E3C15C5	806A7CBF
7F35CE93	7F423AD2
7F35CE93	7B05CF8A
7F35CE93	793881EA
7F35CE93	5CF13A46
8043C060	7E893995
8043C060	7F0302C8
8043C060	7ED831FE
8043C060	8116A50F
8043C060	7E3C8D26
8043C060	7CFF0ADF
8043C060	7D96657B
8043C060	5E7F11FE
7D1D979B	7D12D92A
7D1D979B	7AC320A5
7D1D979B	5E8CB7C3
7D1D979B	044A86C7
7D1D979B	7DDB418C
7D1D979B	7860A3D0
7D1D979B	7C8F5F98
7D1D979B	5B2055C5
804FB299	814CCF8B
804FB299	7D412427
804FB299	6421ED68
804FB299	791F6470
804FB299	813E8A28
804FB299	7F155782
804FB299	7947727F
804FB299	5B5AF9A6
80DA29B8	5B4BF8D1
80DA29B8	7B18E912
80DA29B8	7DD6DEFB
80DA29B8	58814950
80DA29B8	65D163EB
80DA29B8	7C528300
80DA29B8	5D4732FD
80DA29B8	5E4A83C9
8165D85D	7FCDA0AF
8165D85D	7DE9F072
8165D85D	7941FECE
8165D85D	752F2F45
7F3C3B70	7F5EDA30
7F3C3B70	7E5F8989
7F3C3B70	7DD0397C
7F3C3B70	7E5BB07A
7F3C3B70	80A2F973
7E5ECB32	0A5D8A57
7E5ECB32	5EDA687D
7E5ECB32	7D164B74
7E5ECB32	7762EB62
7E5ECB32	7FE1CDEB
7E5ECB32	5A3ACF79
7E5ECB32	75A72C8E
7F118612	767CFC2A
7F118612	7E5F8989
7F118612	022BF2A2
7F118612	08ABCA4A
7F118612	5A4518A9
7F118612	73534720
7F118612	77A4B7AC
7F118612	012165BB
7F118612	766BF8A9
7F118612	7D8C4A90
7DB7A148	7D9272BD
7DB7A148	8160E3C0
7DB7A148	80ED2DFF
7DB7A148	75607E77
7DB7A148	7D565FE3
7DB7A148	7FFD3268
7DB7A148	7D93F58B
7DB7A148	7EDADCE0
7FE87EA4	5A960EC9
7FE87EA4	5A35B29A
7FE87EA4	5E226407
7FE87EA4	8105BF22
7FE87EA4	60F9B4FF
7E9361FF	7B46F421
7E9361FF	7D0AFD2F
7E9361FF	0926D045
7E9361FF	78B5BB0F
7E9361FF	7D6B5AC3
7E9361FF	783AA0E4
7E9361FF	79C7CDF6
7E9361FF	7E814605
7FB68F82	0A35B64D
7FB68F82	786CB132
7D70F58B	79A536B4
7D70F58B	5CCBA4E0
7D70F58B	624146B5
7D70F58B	08EA6DF2
7D70F58B	7E4E8A90
7D70F58B	5E632560
7EE9BB26	632B73FE
7EE9BB26	7F633339
7EE9BB26	7F83B67A
7EE9BB26	585885EA
7EE9BB26	7DCDA966
7EE9BB26	7BB83E75
7EE9BB26	5A104F14
7EE9BB26	00230320
7EE9BB26	77CA6D3C
7EE9BB26	689CF70E
7EE9BB26	066E0E8A
7DEAFE65	785121C9
7DEAFE65	61A323CD
7DEAFE65	7A0126C3
7DEAFE65	76BF1D02
7DEAFE65	757D2F81
7DEAFE65	809D6E66
7DEAFE65	5EBFE602
7DEAFE65	787337D8
7DEAFE65	79981D8C
7DEAFE65	7FE267E5
7DEAFE65	806FA8B9
7DEAFE65	5D4732FD
7DEAFE65	7E16EC96
7F63A658	7EADAAE2
7F63A658	5C829226
7F63A658	7A3D33FD
7F63A658	7E939969
7F63A658	80146BDE
7F63A658	7987F282
7F63A658	7D776D32
7F63A658	81825AC2
7F63A658	7DAC50E1
7F63A658	6D808A02
7F63A658	77C82A09
7F63A658	7D05F951
7F63A658	80373DBF
7F63A658	8109697B
7F63A658	80D6E522
7F63A658	77A560A7
7F63A658	7E43279B
7F63A658	7690A6C5
7F63A658	5BD9AFC8
7F63A658	7E0CC5E0
7F63A658	7EB2B8FA
7F63A658	13E9A2B8
7F63A658	7E611F90
7F63A658	80B568A5
7F63A658	7F3EC696
7F63A658	80371BA8
7F63A658	811B4A48
7F63A658	80807DE6
7F63A658	7DA00BD0
7F63A658	7774FC54
7F63A658	59A36E9F
7F63A658	7D1DE51B
7F63A658	59445D44
7F63A658	7D7F34A7
7F63A658	7CFE520B
7F63A658	80927E4E
7F63A658	7DFBD6E9
7F63A658	49CBC926
7F63A658	726C2192
7F63A658	8069DF1C
7F63A658	59D12796
7D7FBE3C	8112F701
7D7FBE3C	7DD8D58D
7D7FBE3C	7DC56F06
7D7FBE3C	7D3A3E2B
7D7FBE3C	7F13077F
7D7FBE3C	7706550F
7D7FBE3C	792175D1
7D7FBE3C	7FF6A790
7D7FBE3C	1114E607
7D240F58	5C1CA667
7D240F58	7E61D239
7D240F58	7C1C7F5F
7D240F58	7D174948
7E0C7120	7F52788B
7E0C7120	75D0CDAD
7E0C7120	800FD8B4
7E0C7120	624146B5
7E0C7120	7E40142F
7E0C7120	7238FB69
7E56777C	7903C730
7E56777C	7F2332A4
7E56777C	0A64B0CF
7E56777C	80EB1063
7E56777C	7F4B0970
7E56777C	7FD65373
7E56777C	7DA55A13
7E56777C	800FD8B4
7E56777C	7E503D9A
7E56777C	5A8F54AD
7E56777C	7C20947C
7E56777C	5944B7E6
7E56777C	7E326FA5
7F948B28	79890B33
7F948B28	5B0A8D2D
7F948B28	09C4B886
7F948B28	786A8427
7F948B28	5A8D1A80
7F948B28	7D15BDCB
7F948B28	599F338D
7F948B28	09F47932
7F948B28	053C7747
7F948B28	5C990AE5
7EC6D85F	759B5C83
7EC6D85F	5D7DE987
7EC6D85F	7DA631BE
7EC6D85F	7DD4A384
7EC6D85F	7E79E30C
7EC6D85F	814BB4CE
7EC6D85F	78A212C2
7EC6D85F	76EF5FB8
7EC6D85F	7FC48C8A
7EC6D85F	5A2AAF64
7EC6D85F	7E3F357F
7EC6D85F	7D8D9D16
7EC6D85F	5F506A3C
7EC6D85F	7B90E901
7EC6D85F	7C97A6A6
7EC6D85F	7D9E46B8
7EC6D85F	766B85FC
7EC6D85F	80F66330
7EC6D85F	7F423E65
7EC6D85F	80EEC91B
7EC6D85F	7E9A2B96
7EC6D85F	786DF894
7EC6D85F	6D8A82A4
7EC6D85F	76B82408
7EC6D85F	7840BFF2
7EC6D85F	7ACC29F3
7EC6D85F	7DE8CA87
7EC6D85F	7D1EBFFB
7EC6D85F	5B98225D
7EC6D85F	7F9E6B2D
7EC6D85F	7EE08B13
7EC6D85F	7ED2511C
7EC6D85F	79143C31
7EC6D85F	7C35F4F6
7EC6D85F	7A45A929
7EC6D85F	80F12B2E
7EC6D85F	8087CF0C
7EC6D85F	7FB1AB9E
7EC6D85F	7CFD08E8
7EC6D85F	7D469FAF
7EC6D85F	7F5F6D19
7EC6D85F	6BC3B89B
7EC6D85F	7885D5BE
7EC6D85F	6E409A58
7EC6D85F	7B54F0B9
7EC6D85F	80E7B930
7EC6D85F	7D7EA73A
7EC6D85F	7E1644D2
7EC6D85F	767BEA1F
7EC6D85F	59560155
7EC6D85F	7D5B829B
7EC6D85F	803008F3
7EC6D85F	6F1CF416
7EC6D85F	80DE9619
7EC6D85F	7CF2BACA
7EC6D85F	803C3EB4
7EC6D85F	805905C0
7EC6D85F	6C690A57
7EC6D85F	7E41E439
7EC6D85F	80080132
7EC6D85F	7FF91739
7EC6D85F	7AA43D95
7EC6D85F	62F4D4A3
7EC6D85F	7E02E27B
7EC6D85F	594BBE91
7EC6D85F	811F9F3B
7EC6D85F	7589C56D
7EC6D85F	7F7ECE5B
7EC6D85F	7E0FFF36
7EC6D85F	7E121273
7EC6D85F	7D9CE3AC
7EC6D85F	80AB20C3
7EC6D85F	58C56C68
7EC6D85F	7E96EE77
7EC6D85F	5B1AF158
7EC6D85F	7C494336
7EC6D85F	0032EDC2
7EC6D85F	7E2CB5BD
7EC6D85F	7CEB01C6
7E9C407D	808130F3
7E9C407D	7F01737C
7E9C407D	7E995AE4
7E2665B2	68FCAE54
7E2665B2	80805AEF
7E2665B2	80DD088B
7E2665B2	7DCFB6BD
7E2665B2	6148192F
7E2665B2	783DC1C2
7E2665B2	7DD20B21
7E2665B2	812B2D59
7E2665B2	7E7B3EE3
7F26ECF5	7DA7A502
7F26ECF5	7FF3A005
7F26ECF5	76DD0B4A
7F26ECF5	78DF837C
7F26ECF5	692296F3
800B2AE8	7FD3CC27
800B2AE8	7DCEFD9E
800B2AE8	01C1F8DD
800B2AE8	79C4609F
800B2AE8	7ED6BDD0
800B2AE8	766EB39C
800B2AE8	7C226BB8
81647693	77A1F7BF
81647693	7633F2CE
81647693	79063436
81647693	5FD9468B
81647693	800A3BF6
81647693	0A2FD814
7DED5B94	7E85D967
7DED5B94	7AC2ED68
7DED5B94	5A5B4F06
8007F8F8	80DF40FC
8007F8F8	5A219230
8007F8F8	7D2D8866
8007F8F8	5F5D79A8
8007F8F8	21E91869
8007F8F8	7F6E9F45
8007F8F8	7D27EDFC
8007F8F8	7D458B4A
8007F8F8	7E94E7E4
8007F8F8	141026F8
8007F8F8	5A5139F3
8007F8F8	624146B5
7CEC18E4	7E877C06
7CEC18E4	7D3C36A7
7CEC18E4	80F88780
7CEC18E4	7D7ED7C2
7CEC18E4	8117EA9E
7CEC18E4	8010FBBF
7CEC18E4	60D9505E
7CEC18E4	80322F2A
7CEC18E4	80328CA9
7CEC18E4	8164AD12
7CEC18E4	7FDE9D07
7CEC18E4	81391682
7CEC18E4	80373DBF
7CEC18E4	806A7CBF
7CEC18E4	7F5164FB
7CEC18E4	811B4A48
7CEC18E4	755C16FF
7CEC18E4	5DFC1769
7CEC18E4	8070C063
7CEC18E4	80644304
7E70171F	79EFC554
7E70171F	75991A96
